34,26
26,72
26,38
26,60
33,26
26,94
26,90
86,26
26,36
26,51
26,74
26,50
26,57
41,26
26,85
47,26
26,69
26,65
26,77
80,26
26,68
32,26
27,80
27,80
63,27
27,82
27,35
27,35
35,27
27,77
77,27
48,27
33,27
27,66
66,27
27,90
81,27
27,49
27,94
27,60
54,27
37,27
27,87
28,94
94,28
28,56
63,28
28,53
28,53
40,28
54,28
65,28
28,81
28,64
28,76
46,28
80,28
28,41
28,79
29,91
46,29
29,38
29,63
29,31
29,31
44,29
29,54
45,29
29,69
29,69
69,29
29,82
29,80
29,62
29,48
29,73
42,29
56,29
87,29
29,30
29,36
29,60
29,88
47,29
34,30
30,33
30,33
33,30
30,41
30,45
30,32
30,42
42,30
30,78
30,66
30,54
30,85
30,92
30,43
30,43
30,43
30,72
30,39
30,31
30,31
31,30
30,55
30,55
30,49
30,61
30,51
30,56
30,77
30,77
30,80
30,68
30,35
30,46
36,30
30,100
30,69
31,90
31,60
31,60
31,47
31,66
82,31
31,67
31,67
31,68
31,56
43,31
43,31
31,33
42,31
81,31
78,31
31,61
31,55
34,31
31,101
51,31
52,31
91,31
80,31
41,31
55,32
55,32
32,34
32,49
32,52
32,52
32,60
32,33
32,65
32,43
48,32
48,32
48,32
48,32
48,32
32,102
32,67
71,32
64,32
32,81
32,85
85,32
32,75
32,78
78,32
32,58
32,93
32,66
32,82
32,44
33,69
69,33
46,33
93,33
33,87
33,73
33,73
33,38
33,38
33,76
33,36
33,51
33,51
51,33
33,54
33,60
60,33
34,33
33,45
83,33
33,92
80,33
33,85
33,56
56,33
33,74
74,33
41,33
40,33
33,49
33,47
33,86
43,33
33,52
33,64
42,33
33,78
34,48
34,48
48,34
48,34
34,77
34,69
34,69
34,44
34,43
43,34
34,36
34,82
34,80
34,65
65,34
34,61
34,40
34,46
34,90
90,34
34,37
34,86
34,51
34,87
47,34
47,34
34,52
34,93
34,41
34,62
35,39
53,35
35,61
61,35
35,52
35,48
48,35
35,88
35,74
35,76
80,35
63,35
70,35
36,64
36,64
36,66
36,83
43,36
36,65
65,36
36,48
48,36
87,36
63,36
36,68
36,42
36,91
36,95
36,69
41,36
48,37
66,37
77,37
78,37
37,55
44,37
37,71
37,51
49,37
67,37
75,37
63,37
37,79
37,53
37,86
37,95
38,63
38,80
80,38
38,47
38,78
78,38
38,81
38,41
38,76
51,38
38,75
38,102
82,38
38,93
38,68
38,84
38,87
96,39
39,51
93,39
39,54
95,39
63,39
78,39
64,40
95,40
40,87
50,40
40,53
40,78
40,78
40,45
40,76
40,82
66,40
62,40
61,40
40,44
40,67
51,40
40,81
40,84
40,55
55,40
65,40
42,40
40,56
49,41
41,42
42,41
41,84
48,41
48,41
91,41
41,72
41,87
41,74
41,55
55,41
80,41
46,41
43,41
60,41
63,41
41,44
41,44
47,41
61,42
61,42
42,91
42,91
91,42
46,42
42,81
42,81
42,81
42,77
77,42
42,48
42,48
65,42
42,55
42,53
42,53
53,42
42,43
42,93
79,42
42,51
42,90
74,42
42,58
42,95
42,80
49,43
43,70
43,70
53,43
53,43
43,73
43,91
91,43
43,55
43,95
43,69
84,43
87,43
43,51
43,56
43,56
43,56
43,50
43,64
43,45
43,46
77,43
43,90
43,79
43,79
43,75
43,78
43,61
44,70
70,44
70,44
76,44
44,83
44,57
44,80
80,44
66,44
44,75
44,74
77,44
44,67
44,91
91,44
91,44
47,44
47,44
44,63
92,44
44,87
44,73
44,90
45,68
45,82
45,53
45,53
45,90
45,46
45,46
45,46
48,45
45,51
45,76
93,46
46,78
78,46
46,82
82,46
46,76
46,52
79,46
46,47
46,47
46,53
53,46
53,46
46,49
46,80
80,46
73,46
77,46
46,62
69,46
47,60
47,60
47,71
47,63
47,74
50,47
89,47
47,51
47,56
79,47
47,54
47,102
47,76
48,82
48,82
48,84
48,84
48,74
48,68
48,62
62,48
48,80
48,65
48,65
48,54
48,54
48,52
49,48
48,85
69,48
48,60
64,48
48,59
76,48
49,64
49,78
49,78
49,78
84,49
79,49
49,67
49,67
49,85
49,60
60,49
49,91
49,68
71,49
90,49
56,49
65,49
77,49
49,94
69,49
81,50
54,50
50,59
50,52
82,50
69,51
69,51
69,51
51,92
51,92
51,92
51,92
51,85
51,70
51,60
60,51
53,51
51,86
51,73
87,51
87,51
58,51
66,51
90,51
52,92
92,52
52,66
66,52
66,52
84,52
52,95
52,95
82,52
52,91
91,52
73,52
67,52
52,81
53,52
79,52
52,64
64,52
52,103
87,52
94,52
69,53
69,53
69,53
53,55
53,61
53,90
53,67
53,92
53,65
65,53
91,53
80,53
53,81
54,79
82,54
96,54
54,63
90,54
93,54
55,54
62,54
55,68
80,55
80,55
84,55
55,69
55,60
60,55
55,56
55,91
55,67
74,55
55,87
70,55
56,73
73,56
72,56
85,56
56,60
56,61
76,56
56,75
56,63
56,63
63,56
56,84
74,56
82,56
61,57
75,57
57,82
57,88
57,72
57,59
79,57
74,57
58,87
87,58
58,85
58,90
63,58
58,66
58,84
58,74
74,58
60,58
59,75
93,59
59,98
59,89
59,79
87,59
87,59
59,78
78,59
60,75
60,66
60,74
60,91
63,60
60,85
92,60
60,81
77,60
61,95
95,61
61,62
82,61
73,61
61,79
93,61
86,61
71,61
63,61
61,72
61,94
74,62
62,73
62,90
80,62
80,62
62,77
77,62
62,88
62,76
76,62
62,104
62,65
62,95
63,92
63,77
63,91
63,76
80,63
79,63
64,63
88,63
64,73
64,69
80,64
70,64
64,89
64,67
87,64
65,87
65,73
65,69
69,65
65,78
65,74
65,77
65,89
79,65
82,65
66,84
66,82
66,90
88,66
80,67
67,69
67,69
67,105
67,105
68,82
82,68
76,68
68,77
68,83
68,88
68,88
88,68
88,68
69,94
82,69
93,69
69,70
69,91
91,69
69,71
79,69
69,80
69,81
70,86
81,70
80,70
70,73
90,70
96,71
71,81
81,71
72,80
80,72
72,79
72,81
72,76
72,96
94,72
84,72
72,93
72,88
76,73
73,85
73,85
85,73
73,78
73,81
73,86
73,84
93,74
85,74
85,74
74,84
74,79
95,74
78,74
74,80
74,86
74,87
75,91
95,75
86,75
79,75
90,75
76,84
92,76
76,77
76,82
76,81
76,91
91,76
94,76
78,77
95,77
77,91
93,77
77,85
84,78
90,78
80,78
78,85
85,78
78,93
79,91
91,79
82,79
79,95
79,87
79,90
80,79
80,85
80,82
80,93
80,106
81,80
80,102
81,85
82,90
82,90
82,93
95,82
83,93
95,83
84,105
84,94
84,97
91,84
85,92
86,85
85,94
93,86
86,89
91,86
91,86
87,86
87,95
87,94
90,87
89,105
92,89
89,96
96,89
95,89
100,89
89,94
91,89
94,95
95,94
94,97
94,96
101,95
95,96
96,105
105,107
